class_name,feature,coefficient,abs_coefficient
NO,years have,-0.0002929171477381979,0.0002929171477381979
NO,the histograms,-0.0002929077386778185,0.0002929077386778185
NO,contradicts the,0.00029289724773255487,0.00029289724773255487
NO,percent of,0.0002928927562560858,0.0002928927562560858
NO,dashed lines,0.0002928859911119986,0.0002928859911119986
NO,of an,0.0002928820453146626,0.0002928820453146626
NO,explanation as,0.00029286429474531024,0.00029286429474531024
NO,for one,-0.0002928504868608386,0.0002928504868608386
NO,the trends,0.0002928389816657641,0.0002928389816657641
NO,the sufficient,-0.0002928354262885359,0.0002928354262885359
NO,cost for,0.000292830120320849,0.000292830120320849
NO,function evaluations,-0.0002928250806896717,0.0002928250806896717
NO,and 50,-0.00029281366648023846,0.00029281366648023846
NO,1120,-0.00029281207459837776,0.00029281207459837776
NO,loss while,-0.0002927891421741704,0.0002927891421741704
NO,29 35,-0.00029278710898334673,0.00029278710898334673
NO,aggregate,0.00029276957963166093,0.00029276957963166093
NO,only of,0.0002927281824420968,0.0002927281824420968
NO,71 15,-0.0002927119016262082,0.0002927119016262082
NO,we mentioned,0.0002927058763592223,0.0002927058763592223
NO,lm head,-0.00029263609550801505,0.00029263609550801505
NO,2021 for,-0.0002926261141693523,0.0002926261141693523
NO,and in,0.000292618370315523,0.000292618370315523
NO,fixed as,0.00029260968487379693,0.00029260968487379693
NO,linear warm,-0.0002925571521199757,0.0002925571521199757
NO,and artificial,0.0002925281396631836,0.0002925281396631836
NO,for interpreting,-0.0002925243191645003,0.0002925243191645003
NO,thereby facilitating,0.00029251971886687877,0.00029251971886687877
NO,element and,-0.00029251406187265144,0.00029251406187265144
NO,feasible for,0.0002924687228270349,0.0002924687228270349
NO,hartikainen,0.0002924433710210857,0.0002924433710210857
NO,in personalized,0.0002924286425806358,0.0002924286425806358
NO,with sampling,0.000292382496443662,0.000292382496443662
NO,reza yazdani,-0.00029236938598071154,0.00029236938598071154
NO,yazdani aminabadi,-0.00029236938598071154,0.00029236938598071154
NO,experiments as,-0.00029236864149633895,0.00029236864149633895
NO,to what,-0.00029235079946196064,0.00029235079946196064
NO,experiment settings,0.00029232114757033655,0.00029232114757033655
NO,well with,-0.0002923192108449454,0.0002923192108449454
NO,zong,0.000292296057378201,0.000292296057378201
NO,29 40,0.0002922404261192634,0.0002922404261192634
NO,38 16,0.0002922314120058429,0.0002922314120058429
NO,prompt as,-0.00029222633601599235,0.00029222633601599235
NO,neural tangent,0.0002921937352057416,0.0002921937352057416
NO,160,0.0002921445227333449,0.0002921445227333449
NO,scenario of,0.00029214056161562134,0.00029214056161562134
NO,jeong,-0.00029213103184260743,0.00029213103184260743
NO,an analogous,-0.0002921278967352011,0.0002921278967352011
NO,to targeted,0.00029212074281472687,0.00029212074281472687
NO,of hyperparameter,0.00029211659079873804,0.00029211659079873804
NO,re weighting,0.0002920813504387785,0.0002920813504387785
NO,is optimized,-0.00029207019589380613,0.00029207019589380613
NO,approximation advances,0.00029204713743472666,0.00029204713743472666
NO,32 to,-0.00029204412784289576,0.00029204412784289576
NO,mandar,-0.00029202715534438724,0.00029202715534438724
NO,mandar joshi,-0.00029202715534438724,0.00029202715534438724
NO,edges and,-0.0002919785550629268,0.0002919785550629268
NO,with gradient,-0.00029197704627138734,0.00029197704627138734
NO,stability to,-0.00029195701079708054,0.00029195701079708054
NO,model interpretability,-0.00029194868681556275,0.00029194868681556275
NO,22 59,-0.00029193611966053833,0.00029193611966053833
NO,query in,0.00029191491225652086,0.00029191491225652086
NO,their result,0.0002919135221049693,0.0002919135221049693
NO,17 15,-0.0002918538360424906,0.0002918538360424906
NO,bias this,-0.00029183652026512646,0.00029183652026512646
NO,comes to,0.0002917359332013449,0.0002917359332013449
NO,the focus,-0.00029172950373852,0.00029172950373852
NO,to samples,-0.00029172202526638107,0.00029172202526638107
NO,2021,-0.00029170597415266447,0.00029170597415266447
NO,layer or,-0.00029167045126694434,0.00029167045126694434
NO,sd and,0.000291646252099362,0.000291646252099362
NO,annually,-0.0002916254960838962,0.0002916254960838962
NO,given context,0.00029162547048578466,0.00029162547048578466
NO,to high,-0.0002916181818371618,0.0002916181818371618
NO,our implementation,-0.0002916025221986097,0.0002916025221986097
NO,pmlr 2023a,-0.0002915891552163626,0.0002915891552163626
NO,765,0.0002915466598842598,0.0002915466598842598
NO,model parameter,0.00029152408680453923,0.00029152408680453923
NO,strength,0.00029149631613453806,0.00029149631613453806
NO,thought cot,0.0002914847514830581,0.0002914847514830581
NO,and compared,0.00029147111701999354,0.00029147111701999354
NO,03 05,0.00029142586960123916,0.00029142586960123916
NO,adapt and,-0.0002913905620613272,0.0002913905620613272
NO,a100 pcie,-0.00029134993147309727,0.00029134993147309727
NO,pcie 40gb,-0.00029134993147309727,0.00029134993147309727
NO,methods they,-0.0002913028888507112,0.0002913028888507112
NO,of mixed,-0.00029128231352840313,0.00029128231352840313
NO,quality in,-0.0002912332302710218,0.0002912332302710218
NO,637,0.000291206916260275,0.000291206916260275
NO,lensch,-0.0002911708708067743,0.0002911708708067743
NO,rebecca,-0.0002911606509062469,0.0002911606509062469
NO,to mean,0.0002911318220858709,0.0002911318220858709
NO,the impressive,0.0002910820034102846,0.0002910820034102846
NO,require access,-0.0002910768154295258,0.0002910768154295258
NO,47 30,-0.0002910570243364692,0.0002910570243364692
NO,1208,-0.0002910424567554649,0.0002910424567554649
NO,xiaoqian,-0.00029104244848859005,0.00029104244848859005
NO,simple way,-0.00029102204841741623,0.00029102204841741623
NO,ntk,-0.0002910077055838066,0.0002910077055838066
NO,to split,0.00029099953543156834,0.00029099953543156834
NO,iclr 2020,-0.0002909748608215325,0.0002909748608215325
NO,and will,0.0002909392940662249,0.0002909392940662249
NO,correlation and,-0.0002908522407727339,0.0002908522407727339
NO,atmosphere,0.00029084257111301466,0.00029084257111301466
NO,high reward,-0.0002908254868836946,0.0002908254868836946
NO,ivan,-0.00029078837253776035,0.00029078837253776035
NO,concerns about,0.00029076145514952647,0.00029076145514952647
NO,iql,0.00029075818814839076,0.00029075818814839076
NO,hong kong,0.0002907273241211217,0.0002907273241211217
NO,j2,-0.00029072074761985796,0.00029072074761985796
NO,thomas griffiths,0.00029066157509747,0.00029066157509747
NO,log the,0.0002906502259971014,0.0002906502259971014
NO,projected gradient,-0.0002906451168667838,0.0002906451168667838
NO,for log,0.00029063663084508834,0.00029063663084508834
NO,26 33,0.0002906122267370915,0.0002906122267370915
NO,explanation generation,0.0002906100288659584,0.0002906100288659584
NO,798,0.0002905771378812222,0.0002905771378812222
NO,captions in,-0.00029055797786359407,0.00029055797786359407
NO,challenging datasets,-0.00029055606788202544,0.00029055606788202544
NO,varying metadata,0.0002905529550505231,0.0002905529550505231
NO,we point,-0.0002905506553626296,0.0002905506553626296
NO,in layer,-0.00029054276789144495,0.00029054276789144495
NO,lmm,-0.00029053316780759154,0.00029053316780759154
NO,aj and,0.00029050120113833665,0.00029050120113833665
NO,wikipedia and,-0.00029048910024287054,0.00029048910024287054
NO,562,0.00029048880422856004,0.00029048880422856004
NO,q2 how,-0.00029048842790042987,0.00029048842790042987
NO,facebook,0.0002904764829743717,0.0002904764829743717
NO,update function,0.00029040612138323284,0.00029040612138323284
NO,massively,-0.00029039524990477394,0.00029039524990477394
NO,oh eds,0.0002903356896554469,0.0002903356896554469
NO,google,0.0002903342971452791,0.0002903342971452791
NO,trained based,-0.00029032909057696756,0.00029032909057696756
NO,feature extractor,-0.000290318127524289,0.000290318127524289
NO,05 and,0.00029031638050544756,0.00029031638050544756
NO,feldman,0.0002902775248569527,0.0002902775248569527
NO,derivative is,-0.00029025763800283815,0.00029025763800283815
NO,essence of,0.0002902320646855925,0.0002902320646855925
NO,girdhar et,-0.0002902289904351143,0.0002902289904351143
NO,as uniform,0.0002902221542625392,0.0002902221542625392
NO,20 06,0.0002902132916495095,0.0002902132916495095
NO,scraped,-0.00029019395792338526,0.00029019395792338526
NO,enhance,-0.0002901907781804407,0.0002901907781804407
NO,03 00,0.00029018617193644203,0.00029018617193644203
NO,according to,0.0002901358195808235,0.0002901358195808235
NO,N1,-0.0002901347392250533,0.0002901347392250533
NO,N2,-0.0002901347392250533,0.0002901347392250533
NO,attention distribution,-0.00029009765513180743,0.00029009765513180743
NO,xavier martinet,0.00029005882868658224,0.00029005882868658224
NO,lucile saulnier,-0.00029002465360221765,0.00029002465360221765
NO,saulnier,-0.00029002465360221765,0.00029002465360221765
NO,each non,0.00029000829134585794,0.00029000829134585794
NO,survey arxiv,0.0002899732127705461,0.0002899732127705461
NO,clipsim,0.0002899730746132111,0.0002899730746132111
NO,multimodal tasks,-0.00028996733938103556,0.00028996733938103556
NO,aiming to,-0.0002899593399953698,0.0002899593399953698
NO,these evaluations,-0.0002899322467987065,0.0002899322467987065
NO,92 36,0.0002899250253987291,0.0002899250253987291
NO,for simple,0.0002898608691392421,0.0002898608691392421
NO,propagated to,-0.00028985261491815074,0.00028985261491815074
NO,a1 s1,0.00028983264954371267,0.00028983264954371267
NO,advantage over,-0.00028979907138712503,0.00028979907138712503
NO,in manner,0.0002897972792509318,0.0002897972792509318
NO,consistently improve,-0.00028978629324770985,0.00028978629324770985
NO,small as,0.00028977535881562997,0.00028977535881562997
NO,built by,0.00028975647002277727,0.00028975647002277727
NO,these functions,0.0002897523631890448,0.0002897523631890448
NO,pairs with,-0.0002897463065998147,0.0002897463065998147
NO,ariel,-0.0002897177776707522,0.0002897177776707522
NO,weight models,0.00028967636745268796,0.00028967636745268796
NO,task level,-0.00028966891095475144,0.00028966891095475144
NO,μf,0.00028962875254567904,0.00028962875254567904
NO,gated,0.0002896238861772552,0.0002896238861772552
NO,802,0.00028960320978129226,0.00028960320978129226
NO,distribution which,0.0002895062574852639,0.0002895062574852639
NO,responsive to,-0.0002894793328882052,0.0002894793328882052
NO,representing different,-0.0002894755183643775,0.0002894755183643775
NO,denoising step,-0.0002894162756107498,0.0002894162756107498
NO,74 34,-0.0002893850585040473,0.0002893850585040473
NO,interventions for,0.00028936416991567784,0.00028936416991567784
NO,of cell,0.00028935306964173715,0.00028935306964173715
NO,world visual,0.00028930124744127396,0.00028930124744127396
NO,diagram is,0.0002892993510720136,0.0002892993510720136
NO,2024 our,-0.00028917921992442934,0.00028917921992442934
NO,2https huggingface,-0.0002891643541531966,0.0002891643541531966
NO,000 examples,0.00028914771526806777,0.00028914771526806777
NO,kristof sch,-0.00028913737201879676,0.00028913737201879676
NO,story,-0.0002891355273422944,0.0002891355273422944
NO,gin,0.00028910805745428406,0.00028910805745428406
NO,not effective,0.00028906861074938907,0.00028906861074938907
NO,efficiency while,0.00028905859253769455,0.00028905859253769455
NO,and liu,-0.0002890450594809454,0.0002890450594809454
NO,accessed 2024,-0.00028901847916851866,0.00028901847916851866
NO,calibrate,-0.00028901569167449816,0.00028901569167449816
NO,empirical study,-0.0002889839835727109,0.0002889839835727109
NO,41 20,-0.00028897886563995166,0.00028897886563995166
NO,attractive,-0.0002889760332106168,0.0002889760332106168
NO,and appendix,-0.00028897562271280636,0.00028897562271280636
NO,random erasing,0.0002889747222739595,0.0002889747222739595
NO,of gpu,-0.00028896763793261336,0.00028896763793261336
NO,100 and,-0.00028896701646625593,0.00028896701646625593
NO,can combine,0.0002889564178897678,0.0002889564178897678
NO,98 90,0.00028894142096437807,0.00028894142096437807
NO,early in,-0.0002889070489065156,0.0002889070489065156
NO,it through,-0.000288830379326122,0.000288830379326122
NO,dieleman,-0.00028881539558238704,0.00028881539558238704
NO,15 for,-0.00028880177622904647,0.00028880177622904647
NO,man,-0.0002887666414643758,0.0002887666414643758
NO,to exclude,0.0002887481947543301,0.0002887481947543301
NO,the fast,-0.0002885896576108128,0.0002885896576108128
NO,koura,-0.00028858398904650634,0.00028858398904650634
NO,the extreme,0.00028858001752740073,0.00028858001752740073
NO,lifeng,-0.00028856709217445805,0.00028856709217445805
NO,scenario in,0.00028845369408826384,0.00028845369408826384
NO,scaling factors,-0.0002884427249829816,0.0002884427249829816
NO,where they,0.0002883644297901184,0.0002883644297901184
NO,from five,0.0002883599056573709,0.0002883599056573709
NO,95 59,-0.0002883275229352132,0.0002883275229352132
NO,dacheng tao,-0.0002883255295735701,0.0002883255295735701
NO,acm transactions,-0.0002882674824531241,0.0002882674824531241
NO,next,0.0002882517331253102,0.0002882517331253102
NO,401,0.00028823953903885514,0.00028823953903885514
NO,llama dubey,-0.0002882360235046582,0.0002882360235046582
NO,with fixed,0.0002882349963502364,0.0002882349963502364
NO,have extended,0.00028821246042889074,0.00028821246042889074
NO,marin,-0.00028818700429530323,0.00028818700429530323
NO,distinguished,-0.0002881817369244226,0.0002881817369244226
NO,for information,0.0002881816405697882,0.0002881816405697882
NO,basis function,-0.0002881504500167749,0.0002881504500167749
NO,for validation,-0.00028811870341050266,0.00028811870341050266
NO,m1,-0.0002880952291426993,0.0002880952291426993
NO,11 aug,-0.00028809187393730797,0.00028809187393730797
NO,improvement as,0.00028809098701582147,0.00028809098701582147
NO,esiobu,-0.00028808382601085234,0.00028808382601085234
NO,zarov,-0.00028808382601085234,0.00028808382601085234
NO,ck is,0.0002880511368206951,0.0002880511368206951
NO,and uniform,-0.0002880491773660146,0.0002880491773660146
NO,rozi,-0.00028803388573050867,0.00028803388573050867
NO,rozi ere,-0.00028803388573050867,0.00028803388573050867
NO,from offline,-0.0002879531612043864,0.0002879531612043864
NO,the parametric,0.00028794784127617284,0.00028794784127617284
NO,associated to,0.0002879234429199239,0.0002879234429199239
NO,are averaged,-0.000287877695120558,0.000287877695120558
NO,knowledge into,-0.0002878619834774384,0.0002878619834774384
NO,fictitious,-0.0002878027462589852,0.0002878027462589852
NO,systematically evaluate,-0.00028777035522830046,0.00028777035522830046
NO,is out,-0.0002877576878831423,0.0002877576878831423
NO,2023 explored,-0.0002877457887535396,0.0002877457887535396
NO,peer,0.00028774054430415056,0.00028774054430415056
NO,and contrast,-0.0002877314640549842,0.0002877314640549842
NO,reduction is,-0.0002877308236657331,0.0002877308236657331
NO,goal decomposition,-0.0002877062458650304,0.0002877062458650304
NO,query qi,-0.0002876886699801267,0.0002876886699801267
NO,the anomaly,-0.0002876350882110906,0.0002876350882110906
NO,learning language,-0.00028762652278893484,0.00028762652278893484
NO,use two,0.0002876197900718766,0.0002876197900718766
NO,vanschoren,-0.0002876153766260294,0.0002876153766260294
NO,which at,-0.0002875184185123295,0.0002875184185123295
NO,results at,0.0002875137097361612,0.0002875137097361612
NO,the complementary,0.00028751218795329764,0.00028751218795329764
NO,the platform,-0.0002874999854269755,0.0002874999854269755
NO,require to,-0.0002874768147179677,0.0002874768147179677
NO,pollution,0.0002874618328441191,0.0002874618328441191
NO,feature from,0.0002874592074877793,0.0002874592074877793
NO,can model,-0.0002874517732795775,0.0002874517732795775
NO,alicia parrish,0.0002874491471175224,0.0002874491471175224
NO,verbalized,-0.0002874300113497753,0.0002874300113497753
NO,if not,0.00028742799232044325,0.00028742799232044325
NO,audioset,-0.0002874202827760827,0.0002874202827760827
NO,calibration dataset,-0.00028740100807135024,0.00028740100807135024
NO,improvement from,-0.0002873478676141135,0.0002873478676141135
NO,architecture that,-0.00028733423732498994,0.00028733423732498994
NO,entropy for,-0.0002873269544218096,0.0002873269544218096
NO,evan,-0.0002873200742600633,0.0002873200742600633
NO,each parameter,-0.00028731930139976665,0.00028731930139976665
NO,shortcuts to,-0.0002873099421993789,0.0002873099421993789
NO,the ability,-0.0002872945665048371,0.0002872945665048371
NO,transformer parameters,0.0002872820053298285,0.0002872820053298285
NO,use llama,0.00028728096267467354,0.00028728096267467354
NO,detection tasks,0.00028727300149176347,0.00028727300149176347
NO,projections,-0.000287262745711847,0.000287262745711847
NO,role playing,-0.0002872604541692434,0.0002872604541692434
NO,to increased,0.00028725519923921246,0.00028725519923921246
NO,adequate,0.0002872550311654326,0.0002872550311654326
NO,the autoregressive,0.00028723194831274256,0.00028723194831274256
NO,model does,-0.00028723015842998926,0.00028723015842998926
NO,carbin the,0.0002872163034589572,0.0002872163034589572
NO,finding sparse,0.0002872163034589572,0.0002872163034589572
NO,hypothesis finding,0.0002872163034589572,0.0002872163034589572
NO,trainable neural,0.0002872163034589572,0.0002872163034589572
NO,be close,-0.0002871973738537354,0.0002871973738537354
NO,penalized,0.0002871835503523872,0.0002871835503523872
NO,complex in,0.00028714782647055705,0.00028714782647055705
NO,tak,0.0002871452429721316,0.0002871452429721316
NO,they proposed,0.00028714385778163057,0.00028714385778163057
NO,dicosa,0.0002871425125846957,0.0002871425125846957
NO,algorithm from,0.0002871348417796847,0.0002871348417796847
NO,how they,-0.00028710624882563986,0.00028710624882563986
NO,13 10,-0.0002871000966480931,0.0002871000966480931
NO,extreme cases,0.00028708703440458367,0.00028708703440458367
NO,replace the,-0.00028706391215193775,0.00028706391215193775
NO,of robotic,0.0002870484059313433,0.0002870484059313433
NO,has always,0.00028704260033419094,0.00028704260033419094
NO,32 79,-0.0002870240564401491,0.0002870240564401491
NO,to pareto,-0.0002870227696784843,0.0002870227696784843
NO,typically require,0.00028701679582398794,0.00028701679582398794
NO,silu,-0.0002869799127037103,0.0002869799127037103
NO,2021 yu,-0.00028691220400988766,0.00028691220400988766
NO,paired with,-0.00028689860510622864,0.00028689860510622864
NO,framework arxiv,0.0002868915845491394,0.0002868915845491394
NO,and demonstrates,-0.0002868881811484159,0.0002868881811484159
NO,sample diversity,0.0002868573262486375,0.0002868573262486375
NO,settings,-0.0002868428456030144,0.0002868428456030144
NO,without having,-0.0002868026640613782,0.0002868026640613782
NO,negation,0.0002867827464830222,0.0002867827464830222
NO,48 14,-0.0002867428887731958,0.0002867428887731958
NO,nonetheless we,-0.0002867297821556362,0.0002867297821556362
NO,the energies,-0.0002866825276462069,0.0002866825276462069
NO,sequences we,-0.00028665066771036226,0.00028665066771036226
NO,significantly outperform,0.0002866494838181661,0.0002866494838181661
NO,volume 37,-0.00028663315354098554,0.00028663315354098554
NO,bas,-0.00028661066710011427,0.00028661066710011427
NO,with dirichlet,0.00028657022539842723,0.00028657022539842723
NO,than both,-0.0002865681805551184,0.0002865681805551184
NO,604,-0.00028656635517334286,0.00028656635517334286
NO,more complicated,-0.0002865542750411181,0.0002865542750411181
NO,text driven,-0.0002865128376765391,0.0002865128376765391
NO,125 150,0.0002864415742861448,0.0002864415742861448
NO,lung,-0.00028638370893422667,0.00028638370893422667
NO,of just,-0.00028635601497778424,0.00028635601497778424
NO,of offline,0.00028634279623506793,0.00028634279623506793
NO,mechanisms,0.0002863234056394365,0.0002863234056394365
NO,understand how,-0.00028631530276149425,0.00028631530276149425
NO,particularly at,0.0002863141719338716,0.0002863141719338716
NO,denoising steps,-0.00028627699055833416,0.00028627699055833416
NO,fedus barret,-0.00028624057462222615,0.00028624057462222615
NO,shazeer switch,-0.00028624057462222615,0.00028624057462222615
NO,to trillion,-0.00028624057462222615,0.00028624057462222615
NO,transformers scaling,-0.00028624057462222615,0.00028624057462222615
NO,seamless integration,0.0002862260201581423,0.0002862260201581423
NO,benjamin edelman,0.0002862165572881271,0.0002862165572881271
NO,michael carbin,0.0002861732427105766,0.0002861732427105766
NO,beaumont,0.0002861118983806849,0.0002861118983806849
NO,of sequence,-0.0002860854426844689,0.0002860854426844689
NO,ensures that,0.0002860695809818275,0.0002860695809818275
NO,over is,-0.0002859969051578502,0.0002859969051578502
NO,more detail,-0.00028599536352957617,0.00028599536352957617
NO,the responses,0.00028598082048532917,0.00028598082048532917
NO,nat,-0.0002859619322496944,0.0002859619322496944
NO,together we,-0.00028592653757748376,0.00028592653757748376
NO,spin,-0.0002859009755811688,0.0002859009755811688
NO,00 27,-0.00028586727614229884,0.00028586727614229884
NO,should only,-0.0002858240994744955,0.0002858240994744955
NO,pritzel and,-0.00028581595422663263,0.00028581595422663263
NO,llm ability,-0.0002857952096119298,0.0002857952096119298
NO,it to,-0.0002857255776150402,0.0002857255776150402
NO,then evaluate,-0.00028571522345356964,0.00028571522345356964
NO,vertical federated,0.00028570877437429995,0.00028570877437429995
NO,cipolla,-0.0002856771872879715,0.0002856771872879715
NO,manage the,0.0002856724358775299,0.0002856724358775299
NO,basically,0.0002856676688841276,0.0002856676688841276
NO,also reduces,-0.0002856531914409488,0.0002856531914409488
NO,features let,-0.0002856488766509322,0.0002856488766509322
NO,comparison on,0.000285626538370729,0.000285626538370729
NO,lose,-0.0002856238773038112,0.0002856238773038112
NO,results for,-0.00028559930592480533,0.00028559930592480533
NO,30 62,0.000285550452978062,0.000285550452978062
NO,and roland,-0.00028554678484896795,0.00028554678484896795
NO,2025 problem,-0.0002854980999657916,0.0002854980999657916
NO,improvements by,-0.0002854168314878673,0.0002854168314878673
NO,to adapt,-0.0002853835203162888,0.0002853835203162888
NO,flow models,-0.0002853702620306981,0.0002853702620306981
NO,which could,0.0002853590926982277,0.0002853590926982277
NO,transmission,0.00028529958274394157,0.00028529958274394157
NO,milton,0.00028527068337656563,0.00028527068337656563
NO,49 89,0.00028526210426000774,0.00028526210426000774
NO,attributes for,0.00028523367075150493,0.00028523367075150493
NO,prompt experts,-0.000285159278645401,0.000285159278645401
NO,taylor approximation,0.00028515495835414515,0.00028515495835414515
NO,be easier,-0.0002851219398770808,0.0002851219398770808
NO,2022 wang,0.000285097383697846,0.000285097383697846
NO,scenarios in,0.0002850617957308627,0.0002850617957308627
NO,deduce,0.0002850223803345508,0.0002850223803345508
NO,63 35,-0.0002849754410101032,0.0002849754410101032
NO,biderman sid,-0.0002849735777593032,0.0002849735777593032
NO,how good,0.0002849629684692324,0.0002849629684692324
NO,first study,0.00028494851908752045,0.00028494851908752045
NO,gained significant,-0.0002849396446851604,0.0002849396446851604
NO,acta,0.0002849290922540298,0.0002849290922540298
NO,306,0.00028491443480859136,0.00028491443480859136
NO,baik,-0.00028489360341226193,0.00028489360341226193
NO,phase in,0.00028489319482770425,0.00028489319482770425
NO,epoch to,-0.0002848602672368191,0.0002848602672368191
NO,blurry,-0.0002847413124304743,0.0002847413124304743
NO,learned embeddings,-0.00028473238659603746,0.00028473238659603746
NO,that lower,0.0002847191452500875,0.0002847191452500875
NO,prakhar,-0.0002847007248152679,0.0002847007248152679
NO,riviere,0.0002846579828981692,0.0002846579828981692
NO,of dynamic,-0.00028464829477662946,0.00028464829477662946
NO,bnt,0.00028460405283797,0.00028460405283797
NO,management of,-0.000284586704011879,0.000284586704011879
NO,are task,0.00028457512695839374,0.00028457512695839374
NO,jianfeng wang,-0.0002845631545795438,0.0002845631545795438
NO,houqiang,-0.00028451461392865724,0.00028451461392865724
NO,as basic,0.0002844793142395107,0.0002844793142395107
NO,the rich,-0.0002844223659906089,0.0002844223659906089
NO,be detected,0.00028442203670743754,0.00028442203670743754
NO,decoding with,-0.0002843477591523173,0.0002843477591523173
NO,62 10,0.00028434723182830125,0.00028434723182830125
NO,speech and,0.0002843349922854897,0.0002843349922854897
NO,wan,0.0002843005722324854,0.0002843005722324854
NO,2020 for,0.00028425143045905367,0.00028425143045905367
NO,is little,-0.0002842357515886745,0.0002842357515886745
NO,ask for,-0.0002842336784439682,0.0002842336784439682
NO,sketching,0.0002842263822493286,0.0002842263822493286
NO,2024 on,-0.0002842103949347859,0.0002842103949347859
NO,discretize,-0.00028418274463141296,0.00028418274463141296
NO,85 92,0.0002841579491227161,0.0002841579491227161
NO,densely connected,-0.0002841499733910207,0.0002841499733910207
NO,collaborative framework,0.0002841252143773697,0.0002841252143773697
NO,diminishing,0.00028409498694893987,0.00028409498694893987
NO,threshold and,-0.00028404849081333677,0.00028404849081333677
NO,lp norm,0.00028404082869116956,0.00028404082869116956
NO,count,-0.00028401232340895634,0.00028401232340895634
NO,swiss,-0.0002840089176635134,0.0002840089176635134
NO,states from,-0.00028400428253143377,0.00028400428253143377
NO,which prevents,-0.0002839978609239162,0.0002839978609239162
NO,diverges from,-0.00028399477186178887,0.00028399477186178887
NO,vast majority,-0.0002839924557307605,0.0002839924557307605
NO,functions like,0.0002839833407539361,0.0002839833407539361
NO,metrics in,-0.0002839707071351303,0.0002839707071351303
NO,fi fj,0.0002839589688507181,0.0002839589688507181
NO,anomaly scores,-0.0002839531293290826,0.0002839531293290826
NO,ξ1,-0.00028393295603692674,0.00028393295603692674
NO,we dynamically,-0.0002839007402476693,0.0002839007402476693
NO,of modality,-0.00028389714977041885,0.00028389714977041885
NO,not imply,0.00028387501521952383,0.00028387501521952383
NO,and 45,-0.00028387497017939503,0.00028387497017939503
NO,precludes,-0.0002838437194454042,0.0002838437194454042
NO,vt st,-0.00028383237638993964,0.00028383237638993964
NO,iaa,-0.0002838203029635458,0.0002838203029635458
NO,agg,0.0002838045221979045,0.0002838045221979045
NO,baosong,0.0002837602887878504,0.0002837602887878504
NO,baosong yang,0.0002837602887878504,0.0002837602887878504
NO,hui bo,0.0002837602887878504,0.0002837602887878504
NO,qwen2 technical,0.0002837602887878504,0.0002837602887878504
NO,yang baosong,0.0002837602887878504,0.0002837602887878504
NO,zheng bowen,0.0002837602887878504,0.0002837602887878504
NO,23 28,0.0002837568627031143,0.0002837568627031143
NO,melanie kambadur,-0.00028375401077633387,0.00028375401077633387
NO,citations,0.00028372893905547196,0.00028372893905547196
NO,tradeoff between,0.0002837161990633733,0.0002837161990633733
NO,implementation for,0.0002836483148558805,0.0002836483148558805
NO,74 02,-0.00028350318527987553,0.00028350318527987553
NO,vasudevan,-0.0002835014624021927,0.0002835014624021927
NO,vijay vasudevan,-0.0002835014624021927,0.0002835014624021927
NO,balcan and,-0.0002834771566452482,0.0002834771566452482
NO,possesses,0.00028346746064826186,0.00028346746064826186
NO,comprehensiveness,0.00028343212240023634,0.00028343212240023634
NO,12 29,-0.00028341676527659214,0.00028341676527659214
NO,mallya,0.0002833897179065151,0.0002833897179065151
NO,2024 introduces,0.00028338711470906724,0.00028338711470906724
NO,with grid,-0.0002833697225295708,0.0002833697225295708
NO,gratefully,-0.00028336853154076674,0.00028336853154076674
NO,021,0.0002833126098197133,0.0002833126098197133
NO,by eliminating,0.0002832857647770757,0.0002832857647770757
NO,by having,0.0002832828169787241,0.0002832828169787241
NO,update direction,0.0002832297807637493,0.0002832297807637493
NO,26 34,-0.0002831997661186383,0.0002831997661186383
NO,cats,-0.0002831777120358107,0.0002831777120358107
NO,juliette,-0.00028316148252372354,0.00028316148252372354
NO,juliette love,-0.00028316148252372354,0.00028316148252372354
NO,summaries from,0.00028315484290440565,0.00028315484290440565
NO,53 28,0.0002831533916973827,0.0002831533916973827
NO,valiant,0.00028313982353791946,0.00028313982353791946
NO,on audio,-0.00028313891048741495,0.00028313891048741495
NO,felipe petroski,-0.0002831376473054863,0.0002831376473054863
NO,petroski,-0.0002831376473054863,0.0002831376473054863
NO,petroski such,-0.0002831376473054863,0.0002831376473054863
NO,parameter for,-0.0002831349902806262,0.0002831349902806262
NO,43 56,-0.00028312414622597967,0.00028312414622597967
NO,the questions,-0.0002830977656890144,0.0002830977656890144
NO,42 61,0.0002830932505388913,0.0002830932505388913
NO,test it,0.00028301294148759196,0.00028301294148759196
NO,and generally,0.0002829862158000677,0.0002829862158000677
NO,are inspired,-0.00028291545239101263,0.00028291545239101263
NO,of red,-0.000282875905465828,0.000282875905465828
NO,different agents,-0.0002828584911368972,0.0002828584911368972
NO,semantics,-0.00028282036039897394,0.00028282036039897394
NO,denotes,-0.0002828129031878915,0.0002828129031878915
NO,as gender,0.0002828009110034762,0.0002828009110034762
NO,three of,-0.0002827808109658499,0.0002827808109658499
NO,individually to,0.0002827639307853167,0.0002827639307853167
NO,hidden layer,-0.0002827639132279982,0.0002827639132279982
NO,zehao,-0.00028275145047118144,0.00028275145047118144
NO,steering,-0.00028272020811417236,0.00028272020811417236
NO,turning,0.0002826836315907478,0.0002826836315907478
NO,thibaut lavril,-0.0002826639906861099,0.0002826639906861099
